sample_id,audio_path,original_file,genre,start_sec,shape
2035,data\processed\audio\sample_2035.npy,pop.00091.wav,pop,4.5,"(128, 259)"
2036,data\processed\audio\sample_2036.npy,pop.00091.wav,pop,6.0,"(128, 259)"
2037,data\processed\audio\sample_2037.npy,pop.00091.wav,pop,7.5,"(128, 259)"
2038,data\processed\audio\sample_2038.npy,pop.00091.wav,pop,9.0,"(128, 259)"
2039,data\processed\audio\sample_2039.npy,pop.00091.wav,pop,10.5,"(128, 259)"
2040,data\processed\audio\sample_2040.npy,pop.00091.wav,pop,12.0,"(128, 259)"
2041,data\processed\audio\sample_2041.npy,pop.00065.wav,pop,0.0,"(128, 259)"
2042,data\processed\audio\sample_2042.npy,pop.00065.wav,pop,1.5,"(128, 259)"
2043,data\processed\audio\sample_2043.npy,pop.00065.wav,pop,3.0,"(128, 259)"
2044,data\processed\audio\sample_2044.npy,pop.00065.wav,pop,4.5,"(128, 259)"
2045,data\processed\audio\sample_2045.npy,pop.00065.wav,pop,6.0,"(128, 259)"
2046,data\processed\audio\sample_2046.npy,pop.00065.wav,pop,7.5,"(128, 259)"
2047,data\processed\audio\sample_2047.npy,pop.00065.wav,pop,9.0,"(128, 259)"
2048,data\processed\audio\sample_2048.npy,pop.00065.wav,pop,10.5,"(128, 259)"
2049,data\processed\audio\sample_2049.npy,pop.00065.wav,pop,12.0,"(128, 259)"
2050,data\processed\audio\sample_2050.npy,pop.00030.wav,pop,0.0,"(128, 259)"
2051,data\processed\audio\sample_2051.npy,pop.00030.wav,pop,1.5,"(128, 259)"
2052,data\processed\audio\sample_2052.npy,pop.00030.wav,pop,3.0,"(128, 259)"
2053,data\processed\audio\sample_2053.npy,pop.00030.wav,pop,4.5,"(128, 259)"
2054,data\processed\audio\sample_2054.npy,pop.00030.wav,pop,6.0,"(128, 259)"
2055,data\processed\audio\sample_2055.npy,pop.00030.wav,pop,7.5,"(128, 259)"
2056,data\processed\audio\sample_2056.npy,pop.00030.wav,pop,9.0,"(128, 259)"
2057,data\processed\audio\sample_2057.npy,pop.00030.wav,pop,10.5,"(128, 259)"
2058,data\processed\audio\sample_2058.npy,pop.00030.wav,pop,12.0,"(128, 259)"
2059,data\processed\audio\sample_2059.npy,pop.00035.wav,pop,0.0,"(128, 259)"
2060,data\processed\audio\sample_2060.npy,pop.00035.wav,pop,1.5,"(128, 259)"
2061,data\processed\audio\sample_2061.npy,pop.00035.wav,pop,3.0,"(128, 259)"
2062,data\processed\audio\sample_2062.npy,pop.00035.wav,pop,4.5,"(128, 259)"
2063,data\processed\audio\sample_2063.npy,pop.00035.wav,pop,6.0,"(128, 259)"
2064,data\processed\audio\sample_2064.npy,pop.00035.wav,pop,7.5,"(128, 259)"
2065,data\processed\audio\sample_2065.npy,pop.00035.wav,pop,9.0,"(128, 259)"
2066,data\processed\audio\sample_2066.npy,pop.00035.wav,pop,10.5,"(128, 259)"
2067,data\processed\audio\sample_2067.npy,pop.00035.wav,pop,12.0,"(128, 259)"
2068,data\processed\audio\sample_2068.npy,pop.00062.wav,pop,0.0,"(128, 259)"
2069,data\processed\audio\sample_2069.npy,pop.00062.wav,pop,1.5,"(128, 259)"
2070,data\processed\audio\sample_2070.npy,pop.00062.wav,pop,3.0,"(128, 259)"
2071,data\processed\audio\sample_2071.npy,pop.00062.wav,pop,4.5,"(128, 259)"
2072,data\processed\audio\sample_2072.npy,pop.00062.wav,pop,6.0,"(128, 259)"
2073,data\processed\audio\sample_2073.npy,pop.00062.wav,pop,7.5,"(128, 259)"
2074,data\processed\audio\sample_2074.npy,pop.00062.wav,pop,9.0,"(128, 259)"
2075,data\processed\audio\sample_2075.npy,pop.00062.wav,pop,10.5,"(128, 259)"
2076,data\processed\audio\sample_2076.npy,pop.00062.wav,pop,12.0,"(128, 259)"
2077,data\processed\audio\sample_2077.npy,pop.00027.wav,pop,0.0,"(128, 259)"
2078,data\processed\audio\sample_2078.npy,pop.00027.wav,pop,1.5,"(128, 259)"
2079,data\processed\audio\sample_2079.npy,pop.00027.wav,pop,3.0,"(128, 259)"
2080,data\processed\audio\sample_2080.npy,pop.00027.wav,pop,4.5,"(128, 259)"
2081,data\processed\audio\sample_2081.npy,pop.00027.wav,pop,6.0,"(128, 259)"
2082,data\processed\audio\sample_2082.npy,pop.00027.wav,pop,7.5,"(128, 259)"
2083,data\processed\audio\sample_2083.npy,pop.00027.wav,pop,9.0,"(128, 259)"
2084,data\processed\audio\sample_2084.npy,pop.00027.wav,pop,10.5,"(128, 259)"
2085,data\processed\audio\sample_2085.npy,pop.00027.wav,pop,12.0,"(128, 259)"
2086,data\processed\audio\sample_2086.npy,pop.00069.wav,pop,0.0,"(128, 259)"
2087,data\processed\audio\sample_2087.npy,pop.00069.wav,pop,1.5,"(128, 259)"
2088,data\processed\audio\sample_2088.npy,pop.00069.wav,pop,3.0,"(128, 259)"
2089,data\processed\audio\sample_2089.npy,pop.00069.wav,pop,4.5,"(128, 259)"
2090,data\processed\audio\sample_2090.npy,pop.00069.wav,pop,6.0,"(128, 259)"
2091,data\processed\audio\sample_2091.npy,pop.00069.wav,pop,7.5,"(128, 259)"
2092,data\processed\audio\sample_2092.npy,pop.00069.wav,pop,9.0,"(128, 259)"
2093,data\processed\audio\sample_2093.npy,pop.00069.wav,pop,10.5,"(128, 259)"
2094,data\processed\audio\sample_2094.npy,pop.00069.wav,pop,12.0,"(128, 259)"
2095,data\processed\audio\sample_2095.npy,pop.00016.wav,pop,0.0,"(128, 259)"
2096,data\processed\audio\sample_2096.npy,pop.00016.wav,pop,1.5,"(128, 259)"
2097,data\processed\audio\sample_2097.npy,pop.00016.wav,pop,3.0,"(128, 259)"
2098,data\processed\audio\sample_2098.npy,pop.00016.wav,pop,4.5,"(128, 259)"
2099,data\processed\audio\sample_2099.npy,pop.00016.wav,pop,6.0,"(128, 259)"
2100,data\processed\audio\sample_2100.npy,pop.00016.wav,pop,7.5,"(128, 259)"
2101,data\processed\audio\sample_2101.npy,pop.00016.wav,pop,9.0,"(128, 259)"
2102,data\processed\audio\sample_2102.npy,pop.00016.wav,pop,10.5,"(128, 259)"
2103,data\processed\audio\sample_2103.npy,pop.00016.wav,pop,12.0,"(128, 259)"
2104,data\processed\audio\sample_2104.npy,pop.00073.wav,pop,0.0,"(128, 259)"
2105,data\processed\audio\sample_2105.npy,pop.00073.wav,pop,1.5,"(128, 259)"
2106,data\processed\audio\sample_2106.npy,pop.00073.wav,pop,3.0,"(128, 259)"
2107,data\processed\audio\sample_2107.npy,pop.00073.wav,pop,4.5,"(128, 259)"
2108,data\processed\audio\sample_2108.npy,pop.00073.wav,pop,6.0,"(128, 259)"
2109,data\processed\audio\sample_2109.npy,pop.00073.wav,pop,7.5,"(128, 259)"
2110,data\processed\audio\sample_2110.npy,pop.00073.wav,pop,9.0,"(128, 259)"
2111,data\processed\audio\sample_2111.npy,pop.00073.wav,pop,10.5,"(128, 259)"
2112,data\processed\audio\sample_2112.npy,pop.00073.wav,pop,12.0,"(128, 259)"
2113,data\processed\audio\sample_2113.npy,pop.00094.wav,pop,0.0,"(128, 259)"
2114,data\processed\audio\sample_2114.npy,pop.00094.wav,pop,1.5,"(128, 259)"
2115,data\processed\audio\sample_2115.npy,pop.00094.wav,pop,3.0,"(128, 259)"
2116,data\processed\audio\sample_2116.npy,pop.00094.wav,pop,4.5,"(128, 259)"
2117,data\processed\audio\sample_2117.npy,pop.00094.wav,pop,6.0,"(128, 259)"
2118,data\processed\audio\sample_2118.npy,pop.00094.wav,pop,7.5,"(128, 259)"
2119,data\processed\audio\sample_2119.npy,pop.00094.wav,pop,9.0,"(128, 259)"
2120,data\processed\audio\sample_2120.npy,pop.00094.wav,pop,10.5,"(128, 259)"
2121,data\processed\audio\sample_2121.npy,pop.00094.wav,pop,12.0,"(128, 259)"
2122,data\processed\audio\sample_2122.npy,pop.00060.wav,pop,0.0,"(128, 259)"
2123,data\processed\audio\sample_2123.npy,pop.00060.wav,pop,1.5,"(128, 259)"
2124,data\processed\audio\sample_2124.npy,pop.00060.wav,pop,3.0,"(128, 259)"
2125,data\processed\audio\sample_2125.npy,pop.00060.wav,pop,4.5,"(128, 259)"
2126,data\processed\audio\sample_2126.npy,pop.00060.wav,pop,6.0,"(128, 259)"
2127,data\processed\audio\sample_2127.npy,pop.00060.wav,pop,7.5,"(128, 259)"
2128,data\processed\audio\sample_2128.npy,pop.00060.wav,pop,9.0,"(128, 259)"
2129,data\processed\audio\sample_2129.npy,pop.00060.wav,pop,10.5,"(128, 259)"
2130,data\processed\audio\sample_2130.npy,pop.00060.wav,pop,12.0,"(128, 259)"
2131,data\processed\audio\sample_2131.npy,pop.00031.wav,pop,0.0,"(128, 259)"
2132,data\processed\audio\sample_2132.npy,pop.00031.wav,pop,1.5,"(128, 259)"
2133,data\processed\audio\sample_2133.npy,pop.00031.wav,pop,3.0,"(128, 259)"
2134,data\processed\audio\sample_2134.npy,pop.00031.wav,pop,4.5,"(128, 259)"
2135,data\processed\audio\sample_2135.npy,pop.00031.wav,pop,6.0,"(128, 259)"
2136,data\processed\audio\sample_2136.npy,pop.00031.wav,pop,7.5,"(128, 259)"
2137,data\processed\audio\sample_2137.npy,pop.00031.wav,pop,9.0,"(128, 259)"
2138,data\processed\audio\sample_2138.npy,pop.00031.wav,pop,10.5,"(128, 259)"
2139,data\processed\audio\sample_2139.npy,pop.00031.wav,pop,12.0,"(128, 259)"
2140,data\processed\audio\sample_2140.npy,pop.00074.wav,pop,0.0,"(128, 259)"
2141,data\processed\audio\sample_2141.npy,pop.00074.wav,pop,1.5,"(128, 259)"
2142,data\processed\audio\sample_2142.npy,pop.00074.wav,pop,3.0,"(128, 259)"
2143,data\processed\audio\sample_2143.npy,pop.00074.wav,pop,4.5,"(128, 259)"
2144,data\processed\audio\sample_2144.npy,pop.00074.wav,pop,6.0,"(128, 259)"
2145,data\processed\audio\sample_2145.npy,pop.00074.wav,pop,7.5,"(128, 259)"
2146,data\processed\audio\sample_2146.npy,pop.00074.wav,pop,9.0,"(128, 259)"
2147,data\processed\audio\sample_2147.npy,pop.00074.wav,pop,10.5,"(128, 259)"
2148,data\processed\audio\sample_2148.npy,pop.00074.wav,pop,12.0,"(128, 259)"
2149,data\processed\audio\sample_2149.npy,pop.00052.wav,pop,0.0,"(128, 259)"
2150,data\processed\audio\sample_2150.npy,pop.00052.wav,pop,1.5,"(128, 259)"
2151,data\processed\audio\sample_2151.npy,pop.00052.wav,pop,3.0,"(128, 259)"
2152,data\processed\audio\sample_2152.npy,pop.00052.wav,pop,4.5,"(128, 259)"
2153,data\processed\audio\sample_2153.npy,pop.00052.wav,pop,6.0,"(128, 259)"
2154,data\processed\audio\sample_2154.npy,pop.00052.wav,pop,7.5,"(128, 259)"
2155,data\processed\audio\sample_2155.npy,pop.00052.wav,pop,9.0,"(128, 259)"
2156,data\processed\audio\sample_2156.npy,pop.00052.wav,pop,10.5,"(128, 259)"
2157,data\processed\audio\sample_2157.npy,pop.00052.wav,pop,12.0,"(128, 259)"
2158,data\processed\audio\sample_2158.npy,reggae.00024.wav,reggae,0.0,"(128, 259)"
2159,data\processed\audio\sample_2159.npy,reggae.00024.wav,reggae,1.5,"(128, 259)"
2160,data\processed\audio\sample_2160.npy,reggae.00024.wav,reggae,3.0,"(128, 259)"
2161,data\processed\audio\sample_2161.npy,reggae.00024.wav,reggae,4.5,"(128, 259)"
2162,data\processed\audio\sample_2162.npy,reggae.00024.wav,reggae,6.0,"(128, 259)"
2163,data\processed\audio\sample_2163.npy,reggae.00024.wav,reggae,7.5,"(128, 259)"
2164,data\processed\audio\sample_2164.npy,reggae.00024.wav,reggae,9.0,"(128, 259)"
2165,data\processed\audio\sample_2165.npy,reggae.00024.wav,reggae,10.5,"(128, 259)"
2166,data\processed\audio\sample_2166.npy,reggae.00024.wav,reggae,12.0,"(128, 259)"
2167,data\processed\audio\sample_2167.npy,reggae.00012.wav,reggae,0.0,"(128, 259)"
2168,data\processed\audio\sample_2168.npy,reggae.00012.wav,reggae,1.5,"(128, 259)"
2169,data\processed\audio\sample_2169.npy,reggae.00012.wav,reggae,3.0,"(128, 259)"
2170,data\processed\audio\sample_2170.npy,reggae.00012.wav,reggae,4.5,"(128, 259)"
2171,data\processed\audio\sample_2171.npy,reggae.00012.wav,reggae,6.0,"(128, 259)"
2172,data\processed\audio\sample_2172.npy,reggae.00012.wav,reggae,7.5,"(128, 259)"
2173,data\processed\audio\sample_2173.npy,reggae.00012.wav,reggae,9.0,"(128, 259)"
2174,data\processed\audio\sample_2174.npy,reggae.00012.wav,reggae,10.5,"(128, 259)"
2175,data\processed\audio\sample_2175.npy,reggae.00012.wav,reggae,12.0,"(128, 259)"
2176,data\processed\audio\sample_2176.npy,reggae.00098.wav,reggae,0.0,"(128, 259)"
2177,data\processed\audio\sample_2177.npy,reggae.00098.wav,reggae,1.5,"(128, 259)"
2178,data\processed\audio\sample_2178.npy,reggae.00098.wav,reggae,3.0,"(128, 259)"
2179,data\processed\audio\sample_2179.npy,reggae.00098.wav,reggae,4.5,"(128, 259)"
2180,data\processed\audio\sample_2180.npy,reggae.00098.wav,reggae,6.0,"(128, 259)"
2181,data\processed\audio\sample_2181.npy,reggae.00098.wav,reggae,7.5,"(128, 259)"
2182,data\processed\audio\sample_2182.npy,reggae.00098.wav,reggae,9.0,"(128, 259)"
2183,data\processed\audio\sample_2183.npy,reggae.00098.wav,reggae,10.5,"(128, 259)"
2184,data\processed\audio\sample_2184.npy,reggae.00098.wav,reggae,12.0,"(128, 259)"
2185,data\processed\audio\sample_2185.npy,reggae.00084.wav,reggae,0.0,"(128, 259)"
2186,data\processed\audio\sample_2186.npy,reggae.00084.wav,reggae,1.5,"(128, 259)"
2187,data\processed\audio\sample_2187.npy,reggae.00084.wav,reggae,3.0,"(128, 259)"
2188,data\processed\audio\sample_2188.npy,reggae.00084.wav,reggae,4.5,"(128, 259)"
2189,data\processed\audio\sample_2189.npy,reggae.00084.wav,reggae,6.0,"(128, 259)"
2190,data\processed\audio\sample_2190.npy,reggae.00084.wav,reggae,7.5,"(128, 259)"
2191,data\processed\audio\sample_2191.npy,reggae.00084.wav,reggae,9.0,"(128, 259)"
2192,data\processed\audio\sample_2192.npy,reggae.00084.wav,reggae,10.5,"(128, 259)"
2193,data\processed\audio\sample_2193.npy,reggae.00084.wav,reggae,12.0,"(128, 259)"
2194,data\processed\audio\sample_2194.npy,reggae.00055.wav,reggae,0.0,"(128, 259)"
2195,data\processed\audio\sample_2195.npy,reggae.00055.wav,reggae,1.5,"(128, 259)"
2196,data\processed\audio\sample_2196.npy,reggae.00055.wav,reggae,3.0,"(128, 259)"
2197,data\processed\audio\sample_2197.npy,reggae.00055.wav,reggae,4.5,"(128, 259)"
2198,data\processed\audio\sample_2198.npy,reggae.00055.wav,reggae,6.0,"(128, 259)"
2199,data\processed\audio\sample_2199.npy,reggae.00055.wav,reggae,7.5,"(128, 259)"
2200,data\processed\audio\sample_2200.npy,reggae.00055.wav,reggae,9.0,"(128, 259)"
2201,data\processed\audio\sample_2201.npy,reggae.00055.wav,reggae,10.5,"(128, 259)"
2202,data\processed\audio\sample_2202.npy,reggae.00055.wav,reggae,12.0,"(128, 259)"
2203,data\processed\audio\sample_2203.npy,reggae.00045.wav,reggae,0.0,"(128, 259)"
2204,data\processed\audio\sample_2204.npy,reggae.00045.wav,reggae,1.5,"(128, 259)"
2205,data\processed\audio\sample_2205.npy,reggae.00045.wav,reggae,3.0,"(128, 259)"
2206,data\processed\audio\sample_2206.npy,reggae.00045.wav,reggae,4.5,"(128, 259)"
2207,data\processed\audio\sample_2207.npy,reggae.00045.wav,reggae,6.0,"(128, 259)"
2208,data\processed\audio\sample_2208.npy,reggae.00045.wav,reggae,7.5,"(128, 259)"
2209,data\processed\audio\sample_2209.npy,reggae.00045.wav,reggae,9.0,"(128, 259)"
2210,data\processed\audio\sample_2210.npy,reggae.00045.wav,reggae,10.5,"(128, 259)"
2211,data\processed\audio\sample_2211.npy,reggae.00045.wav,reggae,12.0,"(128, 259)"
2212,data\processed\audio\sample_2212.npy,reggae.00054.wav,reggae,0.0,"(128, 259)"
2213,data\processed\audio\sample_2213.npy,reggae.00054.wav,reggae,1.5,"(128, 259)"
2214,data\processed\audio\sample_2214.npy,reggae.00054.wav,reggae,3.0,"(128, 259)"
2215,data\processed\audio\sample_2215.npy,reggae.00054.wav,reggae,4.5,"(128, 259)"
2216,data\processed\audio\sample_2216.npy,reggae.00054.wav,reggae,6.0,"(128, 259)"
2217,data\processed\audio\sample_2217.npy,reggae.00054.wav,reggae,7.5,"(128, 259)"
2218,data\processed\audio\sample_2218.npy,reggae.00054.wav,reggae,9.0,"(128, 259)"
2219,data\processed\audio\sample_2219.npy,reggae.00054.wav,reggae,10.5,"(128, 259)"
2220,data\processed\audio\sample_2220.npy,reggae.00054.wav,reggae,12.0,"(128, 259)"
2221,data\processed\audio\sample_2221.npy,reggae.00052.wav,reggae,0.0,"(128, 259)"
2222,data\processed\audio\sample_2222.npy,reggae.00052.wav,reggae,1.5,"(128, 259)"
2223,data\processed\audio\sample_2223.npy,reggae.00052.wav,reggae,3.0,"(128, 259)"
2224,data\processed\audio\sample_2224.npy,reggae.00052.wav,reggae,4.5,"(128, 259)"
2225,data\processed\audio\sample_2225.npy,reggae.00052.wav,reggae,6.0,"(128, 259)"
2226,data\processed\audio\sample_2226.npy,reggae.00052.wav,reggae,7.5,"(128, 259)"
2227,data\processed\audio\sample_2227.npy,reggae.00052.wav,reggae,9.0,"(128, 259)"
2228,data\processed\audio\sample_2228.npy,reggae.00052.wav,reggae,10.5,"(128, 259)"
2229,data\processed\audio\sample_2229.npy,reggae.00052.wav,reggae,12.0,"(128, 259)"
2230,data\processed\audio\sample_2230.npy,reggae.00059.wav,reggae,0.0,"(128, 259)"
2231,data\processed\audio\sample_2231.npy,reggae.00059.wav,reggae,1.5,"(128, 259)"
2232,data\processed\audio\sample_2232.npy,reggae.00059.wav,reggae,3.0,"(128, 259)"
2233,data\processed\audio\sample_2233.npy,reggae.00059.wav,reggae,4.5,"(128, 259)"
2234,data\processed\audio\sample_2234.npy,reggae.00059.wav,reggae,6.0,"(128, 259)"
2235,data\processed\audio\sample_2235.npy,reggae.00059.wav,reggae,7.5,"(128, 259)"
2236,data\processed\audio\sample_2236.npy,reggae.00059.wav,reggae,9.0,"(128, 259)"
2237,data\processed\audio\sample_2237.npy,reggae.00059.wav,reggae,10.5,"(128, 259)"
2238,data\processed\audio\sample_2238.npy,reggae.00059.wav,reggae,12.0,"(128, 259)"
2239,data\processed\audio\sample_2239.npy,reggae.00006.wav,reggae,0.0,"(128, 259)"
2240,data\processed\audio\sample_2240.npy,reggae.00006.wav,reggae,1.5,"(128, 259)"
2241,data\processed\audio\sample_2241.npy,reggae.00006.wav,reggae,3.0,"(128, 259)"
2242,data\processed\audio\sample_2242.npy,reggae.00006.wav,reggae,4.5,"(128, 259)"
2243,data\processed\audio\sample_2243.npy,reggae.00006.wav,reggae,6.0,"(128, 259)"
2244,data\processed\audio\sample_2244.npy,reggae.00006.wav,reggae,7.5,"(128, 259)"
2245,data\processed\audio\sample_2245.npy,reggae.00006.wav,reggae,9.0,"(128, 259)"
2246,data\processed\audio\sample_2246.npy,reggae.00006.wav,reggae,10.5,"(128, 259)"
2247,data\processed\audio\sample_2247.npy,reggae.00006.wav,reggae,12.0,"(128, 259)"
2248,data\processed\audio\sample_2248.npy,reggae.00086.wav,reggae,0.0,"(128, 259)"
2249,data\processed\audio\sample_2249.npy,reggae.00086.wav,reggae,1.5,"(128, 259)"
2250,data\processed\audio\sample_2250.npy,reggae.00086.wav,reggae,3.0,"(128, 259)"
2251,data\processed\audio\sample_2251.npy,reggae.00086.wav,reggae,4.5,"(128, 259)"
2252,data\processed\audio\sample_2252.npy,reggae.00086.wav,reggae,6.0,"(128, 259)"
2253,data\processed\audio\sample_2253.npy,reggae.00086.wav,reggae,7.5,"(128, 259)"
2254,data\processed\audio\sample_2254.npy,reggae.00086.wav,reggae,9.0,"(128, 259)"
2255,data\processed\audio\sample_2255.npy,reggae.00086.wav,reggae,10.5,"(128, 259)"
2256,data\processed\audio\sample_2256.npy,reggae.00086.wav,reggae,12.0,"(128, 259)"
2257,data\processed\audio\sample_2257.npy,reggae.00083.wav,reggae,0.0,"(128, 259)"
2258,data\processed\audio\sample_2258.npy,reggae.00083.wav,reggae,1.5,"(128, 259)"
2259,data\processed\audio\sample_2259.npy,reggae.00083.wav,reggae,3.0,"(128, 259)"
2260,data\processed\audio\sample_2260.npy,reggae.00083.wav,reggae,4.5,"(128, 259)"
2261,data\processed\audio\sample_2261.npy,reggae.00083.wav,reggae,6.0,"(128, 259)"
2262,data\processed\audio\sample_2262.npy,reggae.00083.wav,reggae,7.5,"(128, 259)"
2263,data\processed\audio\sample_2263.npy,reggae.00083.wav,reggae,9.0,"(128, 259)"
2264,data\processed\audio\sample_2264.npy,reggae.00083.wav,reggae,10.5,"(128, 259)"
2265,data\processed\audio\sample_2265.npy,reggae.00083.wav,reggae,12.0,"(128, 259)"
2266,data\processed\audio\sample_2266.npy,reggae.00082.wav,reggae,0.0,"(128, 259)"
2267,data\processed\audio\sample_2267.npy,reggae.00082.wav,reggae,1.5,"(128, 259)"
2268,data\processed\audio\sample_2268.npy,reggae.00082.wav,reggae,3.0,"(128, 259)"
2269,data\processed\audio\sample_2269.npy,reggae.00082.wav,reggae,4.5,"(128, 259)"
2270,data\processed\audio\sample_2270.npy,reggae.00082.wav,reggae,6.0,"(128, 259)"
2271,data\processed\audio\sample_2271.npy,reggae.00082.wav,reggae,7.5,"(128, 259)"
2272,data\processed\audio\sample_2272.npy,reggae.00082.wav,reggae,9.0,"(128, 259)"
2273,data\processed\audio\sample_2273.npy,reggae.00082.wav,reggae,10.5,"(128, 259)"
2274,data\processed\audio\sample_2274.npy,reggae.00082.wav,reggae,12.0,"(128, 259)"
2275,data\processed\audio\sample_2275.npy,reggae.00097.wav,reggae,0.0,"(128, 259)"
2276,data\processed\audio\sample_2276.npy,reggae.00097.wav,reggae,1.5,"(128, 259)"
2277,data\processed\audio\sample_2277.npy,reggae.00097.wav,reggae,3.0,"(128, 259)"
2278,data\processed\audio\sample_2278.npy,reggae.00097.wav,reggae,4.5,"(128, 259)"
2279,data\processed\audio\sample_2279.npy,reggae.00097.wav,reggae,6.0,"(128, 259)"
2280,data\processed\audio\sample_2280.npy,reggae.00097.wav,reggae,7.5,"(128, 259)"
2281,data\processed\audio\sample_2281.npy,reggae.00097.wav,reggae,9.0,"(128, 259)"
2282,data\processed\audio\sample_2282.npy,reggae.00097.wav,reggae,10.5,"(128, 259)"
2283,data\processed\audio\sample_2283.npy,reggae.00097.wav,reggae,12.0,"(128, 259)"
2284,data\processed\audio\sample_2284.npy,reggae.00007.wav,reggae,0.0,"(128, 259)"
2285,data\processed\audio\sample_2285.npy,reggae.00007.wav,reggae,1.5,"(128, 259)"
2286,data\processed\audio\sample_2286.npy,reggae.00007.wav,reggae,3.0,"(128, 259)"
2287,data\processed\audio\sample_2287.npy,reggae.00007.wav,reggae,4.5,"(128, 259)"
2288,data\processed\audio\sample_2288.npy,reggae.00007.wav,reggae,6.0,"(128, 259)"
2289,data\processed\audio\sample_2289.npy,reggae.00007.wav,reggae,7.5,"(128, 259)"
2290,data\processed\audio\sample_2290.npy,reggae.00007.wav,reggae,9.0,"(128, 259)"
2291,data\processed\audio\sample_2291.npy,reggae.00007.wav,reggae,10.5,"(128, 259)"
2292,data\processed\audio\sample_2292.npy,reggae.00007.wav,reggae,12.0,"(128, 259)"
2293,data\processed\audio\sample_2293.npy,reggae.00051.wav,reggae,0.0,"(128, 259)"
2294,data\processed\audio\sample_2294.npy,reggae.00051.wav,reggae,1.5,"(128, 259)"
2295,data\processed\audio\sample_2295.npy,reggae.00051.wav,reggae,3.0,"(128, 259)"
2296,data\processed\audio\sample_2296.npy,reggae.00051.wav,reggae,4.5,"(128, 259)"
2297,data\processed\audio\sample_2297.npy,reggae.00051.wav,reggae,6.0,"(128, 259)"
2298,data\processed\audio\sample_2298.npy,reggae.00051.wav,reggae,7.5,"(128, 259)"
2299,data\processed\audio\sample_2299.npy,reggae.00051.wav,reggae,9.0,"(128, 259)"
2300,data\processed\audio\sample_2300.npy,reggae.00051.wav,reggae,10.5,"(128, 259)"
2301,data\processed\audio\sample_2301.npy,reggae.00051.wav,reggae,12.0,"(128, 259)"
2302,data\processed\audio\sample_2302.npy,reggae.00043.wav,reggae,0.0,"(128, 259)"
2303,data\processed\audio\sample_2303.npy,reggae.00043.wav,reggae,1.5,"(128, 259)"
2304,data\processed\audio\sample_2304.npy,reggae.00043.wav,reggae,3.0,"(128, 259)"
2305,data\processed\audio\sample_2305.npy,reggae.00043.wav,reggae,4.5,"(128, 259)"
2306,data\processed\audio\sample_2306.npy,reggae.00043.wav,reggae,6.0,"(128, 259)"
2307,data\processed\audio\sample_2307.npy,reggae.00043.wav,reggae,7.5,"(128, 259)"
2308,data\processed\audio\sample_2308.npy,reggae.00043.wav,reggae,9.0,"(128, 259)"
2309,data\processed\audio\sample_2309.npy,reggae.00043.wav,reggae,10.5,"(128, 259)"
2310,data\processed\audio\sample_2310.npy,reggae.00043.wav,reggae,12.0,"(128, 259)"
2311,data\processed\audio\sample_2311.npy,reggae.00013.wav,reggae,0.0,"(128, 259)"
2312,data\processed\audio\sample_2312.npy,reggae.00013.wav,reggae,1.5,"(128, 259)"
2313,data\processed\audio\sample_2313.npy,reggae.00013.wav,reggae,3.0,"(128, 259)"
2314,data\processed\audio\sample_2314.npy,reggae.00013.wav,reggae,4.5,"(128, 259)"
2315,data\processed\audio\sample_2315.npy,reggae.00013.wav,reggae,6.0,"(128, 259)"
2316,data\processed\audio\sample_2316.npy,reggae.00013.wav,reggae,7.5,"(128, 259)"
2317,data\processed\audio\sample_2317.npy,reggae.00013.wav,reggae,9.0,"(128, 259)"
2318,data\processed\audio\sample_2318.npy,reggae.00013.wav,reggae,10.5,"(128, 259)"
2319,data\processed\audio\sample_2319.npy,reggae.00013.wav,reggae,12.0,"(128, 259)"
2320,data\processed\audio\sample_2320.npy,reggae.00031.wav,reggae,0.0,"(128, 259)"
2321,data\processed\audio\sample_2321.npy,reggae.00031.wav,reggae,1.5,"(128, 259)"
2322,data\processed\audio\sample_2322.npy,reggae.00031.wav,reggae,3.0,"(128, 259)"
2323,data\processed\audio\sample_2323.npy,reggae.00031.wav,reggae,4.5,"(128, 259)"
2324,data\processed\audio\sample_2324.npy,reggae.00031.wav,reggae,6.0,"(128, 259)"
2325,data\processed\audio\sample_2325.npy,reggae.00031.wav,reggae,7.5,"(128, 259)"
2326,data\processed\audio\sample_2326.npy,reggae.00031.wav,reggae,9.0,"(128, 259)"
2327,data\processed\audio\sample_2327.npy,reggae.00031.wav,reggae,10.5,"(128, 259)"
2328,data\processed\audio\sample_2328.npy,reggae.00031.wav,reggae,12.0,"(128, 259)"
2329,data\processed\audio\sample_2329.npy,reggae.00099.wav,reggae,0.0,"(128, 259)"
2330,data\processed\audio\sample_2330.npy,reggae.00099.wav,reggae,1.5,"(128, 259)"
2331,data\processed\audio\sample_2331.npy,reggae.00099.wav,reggae,3.0,"(128, 259)"
2332,data\processed\audio\sample_2332.npy,reggae.00099.wav,reggae,4.5,"(128, 259)"
2333,data\processed\audio\sample_2333.npy,reggae.00099.wav,reggae,6.0,"(128, 259)"
2334,data\processed\audio\sample_2334.npy,reggae.00099.wav,reggae,7.5,"(128, 259)"
2335,data\processed\audio\sample_2335.npy,reggae.00099.wav,reggae,9.0,"(128, 259)"
2336,data\processed\audio\sample_2336.npy,reggae.00099.wav,reggae,10.5,"(128, 259)"
